title,video_id,views,likes,comment_count,published_at,data,hora
Conectadas Pela Música no Carnaval de Recife,VrtcsOeZ8cM,139264,472,32,2019-02-22 21:02:20+00:00,2019-02-22,21:02:20
Conectadas Pela Música no Carnaval de Salvador,48jEuVbq4LY,162745,779,55,2019-02-22 21:02:47+00:00,2019-02-22,21:02:47
Conectadas Pela Música no Carnaval de São Paulo,chDG_tH1CYE,539462,2074,213,2019-02-22 21:20:23+00:00,2019-02-22,21:20:23
Promoção Bradesco Todos Pro Lollapalooza Brasil,vP9xeyywGeU,11651323,16096,570,2019-02-25 09:07:44+00:00,2019-02-25,09:07:44
"Bradesco - Ovo, Cirque du Soleil",iKN39n2zeEk,28672503,38732,1696,2019-03-09 23:13:18+00:00,2019-03-09,23:13:18
Carnaval 2019 | #ConectadasPelaMúsica,6j8zHTJ8e84,51956,395,16,2019-03-19 13:53:10+00:00,2019-03-19,13:53:10
#ConectadasPelaMúsica | Música: Pra Espantar a Dor,08prT4YazJU,196036,1383,109,2019-03-19 14:35:12+00:00,2019-03-19,14:35:12
Bradesco - Todos Pro Lollapalooza Brasil,4simTQ7oiNI,48617860,52571,2391,2019-04-01 09:34:27+00:00,2019-04-01,09:34:27
"#TodosProLollaBR - Preparando-se pro LollaBR, com Tia Má",fW3R8GFNKPI,443804,1613,58,2019-04-02 12:00:54+00:00,2019-04-02,12:00:54
"#TodosProLollaBR - Preparando-se pro LollaBR, com Raíssa Galvão",fwe_a5xPwgM,167506,148,40,2019-04-02 12:00:59+00:00,2019-04-02,12:00:59
"#TodosProLollaBR - Preparando-se pro LollaBR, com PH Côrtes",8X-D0M26NbA,239334,572,42,2019-04-03 17:52:35+00:00,2019-04-03,17:52:35
#TodosProLollaBR - Tudo é Música,kFnS8_zuhLs,692232,3326,169,2019-04-05 13:08:30+00:00,2019-04-05,13:08:30
#TodosProLollaBR - Histórias do LollaBR 1,j6jeCoZi5U8,414188,664,23,2019-04-05 23:27:19+00:00,2019-04-05,23:27:19
#TodosProLollaBR - Histórias do LollaBR 2,q8HBqD0iZSA,3000022,535,18,2019-04-06 01:23:25+00:00,2019-04-06,01:23:25
"AO VIVO do LOLLAPALOOZA BRASIL | DD11, Sarah Oliveira, Tiá Má, DJ Liu | #TodosProLollaBR – Bradesco",iJcmffgv7fI,747555,2406,33,2019-04-06 23:01:14+00:00,2019-04-06,23:01:14
#TodosProLollaBR - Histórias do LollaBR 3,9WylTX93HQ4,696233,3177,347,2019-04-06 23:01:58+00:00,2019-04-06,23:01:58
#TodosProLollaBR - Histórias do LollaBR 4,06h-bMwGRNk,294193,1685,65,2019-04-07 00:11:48+00:00,2019-04-07,00:11:48
#TodosProLollaBR - Histórias do LollaBR 5,p0gqTlJDwxk,195806,1230,51,2019-04-07 22:00:12+00:00,2019-04-07,22:00:12
#TodosProLollaBR - Histórias do LollaBR 6,mD1evL8X7L4,123022,1193,59,2019-04-08 00:18:25+00:00,2019-04-08,00:18:25
Exposição Ernesto Neto: Sopro,3z3WGE8_k0I,111732,374,26,2019-04-10 21:44:12+00:00,2019-04-10,21:44:12
O Fantasma da Ópera - O maior musical de todos os tempos,keGmMjC8ByY,497381,857,23,2019-04-17 12:50:34+00:00,2019-04-17,12:50:34
É você quem inspira a BIA,CAAAcetLLm0,63316878,22250,1713,2019-04-18 18:44:38+00:00,2019-04-18,18:44:38
O Fantasma da Ópera - Figurinos e perucas da Broadway,ZmwkXpQXi3w,635636,1417,108,2019-04-24 13:14:24+00:00,2019-04-24,13:14:24
O Fantasma da Ópera - Os segredos do balé,CP7u1WNfn7Y,581169,1273,42,2019-05-02 15:14:42+00:00,2019-05-02,15:14:42
Mães são todas diferentes - #PraTodasAsMães,Ti4p5qSaPkI,52359648,29698,2438,2019-05-07 15:46:45+00:00,2019-05-07,15:46:45
O Fantasma da Ópera - É ao vivo mesmo?,pmA57bnkKhE,492166,1095,42,2019-05-08 20:33:01+00:00,2019-05-08,20:33:01
O Fantasma da Ópera - O espetáculo já vai começar!,xMR0nuo2aXQ,473853,591,29,2019-05-15 12:54:53+00:00,2019-05-15,12:54:53
Bradesco Women 1ª edição - #MulheresPraFrente,bUBtFfbbAIE,40760,1048,33,2019-05-20 18:51:08+00:00,2019-05-20,18:51:08
Bradesco Women 1ª edição - #MulheresPraFrente (Resumo),-3soaQEd1tw,365744,683,43,2019-05-23 01:27:46+00:00,2019-05-23,01:27:46
"Depositou, caiu na hora. Depósito Imediato Bradesco.",tVhXpLWGcMM,12452986,19394,1012,2019-05-31 14:54:54+00:00,2019-05-31,14:54:54
A tradição do bumba meu boi – com Thaynara OG #BradescoNoSãoJoão,v-fTvDZ1dzQ,1268319,2316,162,2019-06-12 21:44:49+00:00,2019-06-12,21:44:49
Sou do Tempo,dV7LuokT9O4,35505136,40410,1622,2019-06-20 21:54:12+00:00,2019-06-20,21:54:12
"Acolher, Aceitar e Apoiar #AliadosPeloRespeito",5U9Yjj86DSE,191634,1334,154,2019-06-22 16:47:58+00:00,2019-06-22,16:47:58
Parintins - Na Toada da Paixão,0V-pGQZtjZg,1469643,471,10,2019-06-25 16:05:43+00:00,2019-06-25,16:05:43
Correio Elegante da Thay #BradescoNoSãoJoão,E6tnF8w_-nM,305398,1652,70,2019-06-26 20:16:31+00:00,2019-06-26,20:16:31
Cartão Bradesco. Tá em todo lugar.,fdE6aPGgvIU,30122184,43166,1534,2019-07-25 23:55:23+00:00,2019-07-25,23:55:23
TALK SHOW - inovabra/Diáspora.Black,vAOYW-hd_IY,133035,671,38,2019-07-26 21:19:36+00:00,2019-07-26,21:19:36
"Quando um pai está presente, tudo se transforma.",0tvnRbFbYi8,82536108,51928,1557,2019-08-07 22:00:29+00:00,2019-08-07,22:00:29
"Quando um pai está presente, tudo se transforma | Conteúdo Acessível",HDFNOnOKAWs,90795,806,43,2019-08-09 13:26:11+00:00,2019-08-09,13:26:11
MEI: Loucura seria não acreditar em você.,LeUiWJS7G5k,12757336,2619,103,2019-08-16 17:51:18+00:00,2019-08-16,17:51:18
Talk Show - inovabra/Agrosmart,uDWpk4YXqL0,305759,700,34,2019-08-30 19:00:36+00:00,2019-08-30,19:00:36
Festival Cultura & Gastronomia Tiradentes,5WVX1wSaCRQ,359771,953,32,2019-09-06 18:56:26+00:00,2019-09-06,18:56:26
Experimente o futuro com o Bradesco,AeDshLmq5iw,16227069,25960,1978,2019-09-15 00:49:15+00:00,2019-09-15,00:49:15
Outubro Rosa - A luta começa na prevenção - #PrevenirÉLutar,iD-Qmvak84k,4157918,219,10,2019-10-01 13:57:09+00:00,2019-10-01,13:57:09
Talk Show - inovabra/Zazcar,wIIMtFVizhM,87062,310,17,2019-10-04 14:17:36+00:00,2019-10-04,14:17:36
Prime - Invista com quem conhece você,Ov5Nz2_GJoQ,114802,1376,54,2019-10-21 22:01:11+00:00,2019-10-21,22:01:11
Talk Show - inovabra/Zenklub,5rGJLuhujiM,144747,323,24,2019-11-01 22:37:51+00:00,2019-11-01,22:37:51
"Black Friday Bradesco. Parece boato, mas é verdade.",oiajW5VcEic,15417366,24563,784,2019-11-04 11:07:09+00:00,2019-11-04,11:07:09
Bradesco Experiências,Uj5f0g3HPh0,107042,1482,51,2019-11-17 22:51:57+00:00,2019-11-17,22:51:57
Experiências,K7V17BeZAf4,16631322,26708,983,2019-11-19 01:44:21+00:00,2019-11-19,01:44:21
Bradesco Women 2ª edição - #MulheresPraFrente,rYAcTX2oDHw,55987,675,17,2019-11-19 23:41:55+00:00,2019-11-19,23:41:55
Bradesco Women 2ª edição - #MulheresPraFrente (Resumo),up_krZ_vxs0,604298,556,27,2019-11-21 22:06:50+00:00,2019-11-21,22:06:50
TALK SHOW - inovabra/MaturiJobs,TzApdOQuKC4,32712,290,8,2019-12-06 19:07:25+00:00,2019-12-06,19:07:25
#BrilheDoSeuJeito,Ep-odshiZaE,195872696,238016,10511,2019-12-09 23:31:27+00:00,2019-12-09,23:31:27
#BrilheDoSeuJeito | Conteúdo Acessível,9VkfprgUtwk,8413544,35427,1596,2019-12-11 23:13:02+00:00,2019-12-11,23:13:02
As Cores do Natal,4TBEK0qKoEE,1677128,447,21,2019-12-12 12:31:22+00:00,2019-12-12,12:31:22
TALK SHOW - inovabra/Lett,KQMuQIj3TFg,97936,343,21,2019-12-27 14:19:02+00:00,2019-12-27,14:19:02
"Vivi Villanova na exposição ""Leonardo Da Vinci - 500 anos de um Gênio""",0SQ-afPbrVE,1167354,320,9,2020-01-06 17:05:39+00:00,2020-01-06,17:05:39
TALK SHOW - inovabra/Scaffold Education,BiUKxFyGWbs,42894,327,7,2020-02-07 16:02:42+00:00,2020-02-07,16:02:42
#RitmosQueConectam,Gm3AI1WXFDs,4493038,1752,58,2020-02-26 17:10:58+00:00,2020-02-26,17:10:58
Experimente o futuro com o Bradesco,vhL_YgEs1SI,128492646,51510,2334,2020-02-26 21:30:22+00:00,2020-02-26,21:30:22
Experimente o futuro com o Bradesco | Conteúdo Acessível,CDQ6kSFrdNc,519179,4560,543,2020-03-02 18:46:35+00:00,2020-03-02,18:46:35
#MulheresDoFuturo - Rita Batista,KLknZhM-D4M,57061,416,25,2020-03-06 19:46:12+00:00,2020-03-06,19:46:12
#MulheresDoFuturo - Sarah Oliveira,tOLtjgqaFac,61070,431,27,2020-03-13 14:12:39+00:00,2020-03-13,14:12:39
#MulheresDoFuturo - Katu Mirim,0ni7DUyJd-4,41545,233,12,2020-03-20 17:17:00+00:00,2020-03-20,17:17:00
Bradesco Explica - Serviços Operacionais | Net Empresa,2Ak5fvcU-j0,58658,459,27,2020-04-02 14:12:42+00:00,2020-04-02,14:12:42
#ReinventeOFuturo,7raMQ7kf5ck,70669284,34174,1382,2020-04-08 16:09:57+00:00,2020-04-08,16:09:57
Aguente firme para Reinventar O Futuro,CIytl3hlOzs,57703331,5053,363,2020-04-27 00:07:37+00:00,2020-04-27,00:07:37
Reinvente o futuro com as relações do presente. #DiaDasMães,2ZrzTqCenQM,45027758,41915,1435,2020-05-04 18:07:06+00:00,2020-05-04,18:07:06
Reinvente o futuro com as relações do presente #DiaDasMães - Conteúdo Acessível,8ygi9bvNHwo,164995,816,30,2020-05-04 18:07:28+00:00,2020-05-04,18:07:28
Aguente firme com crédito folha de pagamento,F1zDtYa1bqY,24101038,32653,1224,2020-05-15 02:41:51+00:00,2020-05-15,02:41:51
Aguente firme com o Bradesco Empresas e Negócios | Conteúdo Acessível,UAhIy8ivmak,60049,330,18,2020-05-21 02:38:27+00:00,2020-05-21,02:38:27
Aguente firme com o Bradesco Empresas e Negócios,apTU86NHlXw,3148209,626,24,2020-05-21 02:39:11+00:00,2020-05-21,02:39:11
Aguente Firme. Reinvente o futuro. | Conteúdo Acessível,wjZThAZ777U,49666,289,17,2020-05-21 02:40:07+00:00,2020-05-21,02:40:07
Aguente Firme. Reinvente o futuro.,tWXoYwCoCrc,5747527,547,52,2020-05-21 02:40:49+00:00,2020-05-21,02:40:49
Resiliência – Reinvente o Futuro | Conteúdo Acessível,FCtYMQd0hG8,80624,441,29,2020-05-30 23:25:15+00:00,2020-05-30,23:25:15
Resiliência – Reinvente o Futuro,qxSRpW1kk-s,107353277,23389,1021,2020-05-31 20:01:36+00:00,2020-05-31,20:01:36
[LIVE] Bradesco Women - Empreendedorismo (Ana Paula Padrão e Luiza Trajano),dx4xzsxRpmE,149277,1767,87,2020-06-03 00:03:28+00:00,2020-06-03,00:03:28
Empoderar-se é reinventar o futuro. #AliadosPeloRespeito,T853YicNIFU,2247126,727,135,2020-06-03 14:33:55+00:00,2020-06-03,14:33:55
Empoderar-se é reinventar o futuro. #AliadosPeloRespeito | Conteúdo Acessível,jmx2yKpWgT8,35055,328,165,2020-06-03 14:40:10+00:00,2020-06-03,14:40:10
[LIVE] Bradesco Women – A mulher negra na sociedade (Ana Paula Padrão e Djamila Ribeiro),MDOTk3e9gqw,91070,1202,93,2020-06-10 00:15:37+00:00,2020-06-10,00:15:37
[LIVE] Bradesco Women – Desafios e enfrentamentos da mulher (Ana Paula Padrão e Mafoane Odara),DqbzcXOBXzI,113505,1041,45,2020-06-17 00:27:26+00:00,2020-06-17,00:27:26
[LIVE] Bradesco Women – Saúde mental em tempos de isolamento social,yf2ELvpevVo,166449,1540,107,2020-06-27 00:10:32+00:00,2020-06-27,00:10:32
Cartão Bradesco. Tá em todo lugar. E com você onde estiver.,EZzWFSSSsf0,20308673,31119,1266,2020-07-01 12:30:00+00:00,2020-07-01,12:30:00
Prorrogação Crédito PF,oFrjtkxyT6E,21170828,34579,1338,2020-07-25 02:55:04+00:00,2020-07-25,02:55:04
Prorrogação de Crédito PF | Conteúdo Acessível,ekNs4CkJ9PI,658179,4081,190,2020-07-25 02:56:35+00:00,2020-07-25,02:56:35
Bradesco Women - Carreira e Aprendizados (Rita Batista e Sofia Esteves),6FtztUm8mkE,34617,328,21,2020-07-29 01:41:20+00:00,2020-07-29,01:41:20
Empreendedores de futuro – Enivo,6s1cC4EYKg4,21566,198,16,2020-08-01 23:05:23+00:00,2020-08-01,23:05:23
Dia dos Pais: #SejaExemplo,tsFde_Wd58A,138555166,75297,4648,2020-08-04 21:01:32+00:00,2020-08-04,21:01:32
Dia dos Pais: #SejaExemplo | Conteúdo Acessível,lFin1G4NFPc,716670,7373,380,2020-08-04 21:01:44+00:00,2020-08-04,21:01:44
#ProntoPraTudo,cMGtA9CnM2U,81564645,2795,129,2020-08-22 23:31:30+00:00,2020-08-22,23:31:30
#ProntoPraTudo | Conteúdo Acessível,CKu29iAIUCo,43739,349,21,2020-08-22 23:31:37+00:00,2020-08-22,23:31:37
Empreendedores de futuro – Cidinha,EFgp-8Lx6qU,21469,198,10,2020-08-24 12:36:17+00:00,2020-08-24,12:36:17
Bradesco Explica – Contratação de cobrança | Net Empresa,Gw2ljKgxPZE,105698,633,34,2020-08-24 17:08:26+00:00,2020-08-24,17:08:26
Bradesco Explica - Registro de Boleto | Net Empresa,-vQCfJRijIs,190556,960,48,2020-08-24 17:08:30+00:00,2020-08-24,17:08:30
Bradesco Explica – Antecipação de fornecedores | Net Empresa,68v4jyhq_BA,104199,626,13,2020-08-24 17:08:34+00:00,2020-08-24,17:08:34
Abra sua conta sem tarifa pelo App,g_eNKMUe8dM,18785442,32793,1217,2020-08-25 02:58:17+00:00,2020-08-25,02:58:17
Abra sua conta sem tarifa pelo App | Conteúdo Acessível,B4zSbFSnkTA,10358,155,40,2020-08-26 12:47:12+00:00,2020-08-26,12:47:12
[LIVE] Bradesco Women - Tecnologia e Transformação Social (Rita Batista e Lisiane Lemos),Fzj6ed80M-8,39418,500,35,2020-08-27 00:11:26+00:00,2020-08-27,00:11:26
Bradesco Private Bank – Passos,YugH963CAzA,367625,953,29,2020-08-31 22:59:30+00:00,2020-08-31,22:59:30
Bradesco Private Bank – Passos | Conteúdo Acessível,4jrqOG9Q9NY,180629,1199,35,2020-08-31 22:59:34+00:00,2020-08-31,22:59:34
Bradesco Explica – Desbloqueio de usuário | Net Empresa,80YxL3qfeek,263547,1796,113,2020-09-04 15:15:44+00:00,2020-09-04,15:15:44
Bradesco Explica - Pagamento Inteligente | Net Empresa,Zxg0604okdo,120620,976,55,2020-09-11 19:02:51+00:00,2020-09-11,19:02:51
"Pague, receba e transfira num Pix",lTvYWuThw8s,49263606,1829,2896,2020-09-26 21:00:26+00:00,2020-09-26,21:00:26
"Pague, receba e transfira num Pix | Conteúdo Acessível",Zz5b1W5FNeM,26293,229,214,2020-09-26 21:00:49+00:00,2020-09-26,21:00:49
Empreendedores de futuro - Gilson,YhBeUuJ0xLQ,94638,612,29,2020-09-28 15:37:32+00:00,2020-09-28,15:37:32
"Desafios do presente, soluções do futuro",Vivlf6vTx9w,113322075,71456,4873,2020-09-30 22:08:42+00:00,2020-09-30,22:08:42
"Desafios do presente, soluções do futuro | Conteúdo Acessível - Libras",ZT99pJTwtww,714991,5119,199,2020-09-30 22:09:30+00:00,2020-09-30,22:09:30
"Desafios do presente, soluções do futuro | Conteúdo Acessível - Audiodescrição",cmJlIFhCr2M,473913,3401,149,2020-09-30 22:09:51+00:00,2020-09-30,22:09:51
[LIVE] Bradesco Women - O Futuro no Trabalho (Rita Batista e Ligia Zotini),umxgN34GB-M,431494,3446,238,2020-10-01 00:29:40+00:00,2020-10-01,00:29:40
Bradesco Explica - Depósito de cheque | Net Empresa,GU8nMDoJ9-g,100805,676,24,2020-10-07 18:56:00+00:00,2020-10-07,18:56:00
Bradesco - #SejaMaisCriança,7LEmCiK_VgU,64182362,50762,2908,2020-10-08 22:33:15+00:00,2020-10-08,22:33:15
Bradesco - #SejaMaisCriança | Conteúdo Acessível - Libras e Audiodescrição,Zn-Ze0zqt4Q,161664,1444,101,2020-10-08 22:33:23+00:00,2020-10-08,22:33:23
AFROPUNK Bahia 2020,XXiO7Gy4ggQ,12285503,136,9,2020-10-21 17:36:00+00:00,2020-10-21,17:36:00
AFROPUNK Bahia 2020 | Conteúdo Acessível,QKNWHKrIXQU,10403,94,11,2020-10-23 17:38:24+00:00,2020-10-23,17:38:24
Black Future | Um novo futuro através do empreendedorismo,hoTgKr8us7M,55316,445,16,2020-10-25 21:41:20+00:00,2020-10-25,21:41:20
Black Travel | O Brasil e a Bahia no mapa global do turismo afro,yLs5kRkVTrk,53564,465,17,2020-10-25 21:41:30+00:00,2020-10-25,21:41:30
Black Money | A importância do fortalecimento da comunidade negra entre si,JHzzfJsovCI,46374,448,38,2020-10-25 21:41:36+00:00,2020-10-25,21:41:36
Black Influence | O poder das redes na geração de negócios,dlBeqDuZXZ8,28735,188,10,2020-10-25 21:41:40+00:00,2020-10-25,21:41:40
[LIVE] Bradesco Women - Empreendedorismo (Rita Batista e Jaciana Melquiades),QxUf5sKjBaQ,51481,547,16,2020-10-28 23:45:28+00:00,2020-10-28,23:45:28
Empreendedores de futuro - Bruno,FHy-4KLQtY0,9099,85,5,2020-10-29 16:57:01+00:00,2020-10-29,16:57:01
Bradesco Explica - Cadastro de Favorecidos | Net Empresa,ev4EoQLQhMs,108862,533,23,2020-11-04 13:05:36+00:00,2020-11-04,13:05:36
Bradesco. Encante o futuro.,8QIuZ_i1gWI,76663163,903,44,2020-11-17 19:18:16+00:00,2020-11-17,19:18:16
Bradesco. Encante o futuro. | Conteúdo Acessível,ofgnp3YsTpc,87619,727,37,2020-11-17 19:18:32+00:00,2020-11-17,19:18:32
Empreendedores de futuro - Caio,4fgcYxkJ4vk,8269,96,1,2020-11-24 12:25:28+00:00,2020-11-24,12:25:28
Diversifique sua carteira com a Ágora | Conteúdo Acessível,LH820f5-7Y8,6731,47,1,2020-11-24 20:16:05+00:00,2020-11-24,20:16:05
Fale com um especialista do Bradesco | Conteúdo Acessível,rmiMihkmmgA,8498,96,11,2020-11-24 20:16:12+00:00,2020-11-24,20:16:12
[LIVE] Bradesco Women - Mulheres no Poder (Rita Batista e Alexandra Loras),gar8aq48hxE,38178,414,16,2020-11-25 23:43:42+00:00,2020-11-25,23:43:42
Autenticação Bradesco no site do Governo Federal,iVfltu8tvIU,156707,823,134,2020-11-26 13:13:13+00:00,2020-11-26,13:13:13
Bradesco Explica: Como ativar notificações no app Bradesco,X82OAhR0tZ4,240925,1063,199,2020-11-26 21:30:36+00:00,2020-11-26,21:30:36
Autenticação Bradesco no site do Governo Federal | Conteúdo Acessível,1OwoMdPtEvE,46917,338,40,2020-12-02 13:51:03+00:00,2020-12-02,13:51:03
[LIVE] Bradesco Women - Espelho,yCel4CfuEwk,127365,1136,37,2020-12-07 23:51:13+00:00,2020-12-07,23:51:13
InfoPreta – tecnologia a favor da representatividade,DDQJ67I44q8,1317940,311,16,2020-12-08 19:54:36+00:00,2020-12-08,19:54:36
InfoPreta – tecnologia a favor da representatividade | Conteúdo Acessível,LQ9tbkyW-38,53373,315,23,2020-12-08 19:54:54+00:00,2020-12-08,19:54:54
"Se vira, mulher! – mulheres decidem seu caminho",qTv5x7siNRA,1320154,375,25,2020-12-08 19:55:48+00:00,2020-12-08,19:55:48
"Se vira, mulher! – mulheres decidem seu caminho | Conteúdo Acessível",WBpCsXuJ438,60849,357,10,2020-12-08 19:56:00+00:00,2020-12-08,19:56:00
Preta Comprando de Preta – toda mulher é potência,-81Y4eYzzzg,902543,291,17,2020-12-08 19:56:55+00:00,2020-12-08,19:56:55
Preta Comprando de Preta – toda mulher é potência | Conteúdo Acessível,PmMbPuC7hV8,52164,304,24,2020-12-08 19:57:03+00:00,2020-12-08,19:57:03
#VolteABrilhar,xlbnfU3bpJ0,245505101,211123,12076,2020-12-12 23:31:17+00:00,2020-12-12,23:31:17
#VolteABrilhar - Conteúdo Acessível,lHrrBH4tdzA,3815634,14670,1057,2020-12-12 23:31:21+00:00,2020-12-12,23:31:21
Invista em fundos de terceiros pelo app | Conteúdo Acessível,j0ZDLxyAQuk,41461,329,17,2020-12-16 16:11:52+00:00,2020-12-16,16:11:52
Natal do Bradesco – A Grande História de Natal,9rqkMr_P1zg,3798502,17894,671,2020-12-19 23:15:04+00:00,2020-12-19,23:15:04
Natal do Bradesco – A Grande História de Natal | Conteúdo Acessível,_dLTmYM2Axg,435349,3394,190,2020-12-19 23:15:10+00:00,2020-12-19,23:15:10
Fundos de Previdência Privada | Conteúdo com acessibilidade,u1fusLZ1kSw,18197,208,8,2020-12-23 21:18:47+00:00,2020-12-23,21:18:47
Empreendedores de futuro - Cora,p7wRTbmw6c4,17680,199,13,2020-12-24 11:36:29+00:00,2020-12-24,11:36:29
Cartão Bradesco. Curta o futuro agora. | Conteúdo acessível,UK_3ABESKDU,24390,166,13,2021-01-08 21:20:59+00:00,2021-01-08,21:20:59
Cartão Bradesco. Curta o futuro agora.,t45S6TeIeT4,34144282,683,48,2021-01-08 21:21:30+00:00,2021-01-08,21:21:30
"Depositou, caiu na hora. Depósito Imediato Bradesco - Conteúdo Acessível",oQgLss7PERM,40442,197,6,2021-01-18 13:34:06+00:00,2021-01-18,13:34:06
"Depositou, caiu na hora. Depósito Imediato Bradesco.",xdDypA0jWlo,67558,314,19,2021-01-18 13:34:13+00:00,2021-01-18,13:34:13
Empreendedores de futuro - Regina,ZHjtJUbCYTU,25114,226,13,2021-01-24 21:12:32+00:00,2021-01-24,21:12:32
Bradesco - Encare o Futuro,DEPosdyhNl4,75971809,6278,307,2021-02-03 22:36:04+00:00,2021-02-03,22:36:04
Bradesco - Encare o Futuro | Versão Acessível,YJKjSqU3I78,2103747,207,13,2021-02-04 14:07:52+00:00,2021-02-04,14:07:52
Empreendedores de futuro – Um time inspirador,sEqMm1W9nPc,1123180,141,12,2021-02-22 12:48:44+00:00,2021-02-22,12:48:44
Empreendedores de futuro – Um time inspirador | Conteúdo acessível,fMtt9dYnCsQ,18505,119,10,2021-02-22 16:04:46+00:00,2021-02-22,16:04:46
Empreendedores de Futuro – Abra sua conta MEI,DMevaJiKpVU,10718,73,2,2021-03-15 18:43:46+00:00,2021-03-15,18:43:46
Empreendedores de Futuro – Abra sua conta MEI | Conteúdo Acessível,yodpRFdOE0g,5595151,137,15,2021-03-15 18:44:04+00:00,2021-03-15,18:44:04
Empreendedores de futuro - Thata Alves,9nDBRjDJeiE,202133,187,20,2021-03-22 14:40:45+00:00,2021-03-22,14:40:45
Deu ruim? Empréstimo Bradesco | Versão Acessível,srAI9ogQHbI,99023,436,23,2021-04-04 00:57:15+00:00,2021-04-04,00:57:15
Deu ruim? Empréstimo Bradesco,JbGFX6aP28U,128345,9909,222,2021-04-04 00:57:40+00:00,2021-04-04,00:57:40
Novas respostas da BIA contra o assédio,-Ou6sCA1q1A,168823202,11267,15028,2021-04-05 22:34:26+00:00,2021-04-05,22:34:26
Empreendedores de futuro - Luciana,1y1QkE4_NSE,310882,79,32,2021-04-07 17:43:31+00:00,2021-04-07,17:43:31
"[LIVE] Fala, BIA! #AliadosPeloRespeito",eWR6zc33sdA,28410,485,682,2021-04-09 00:18:42+00:00,2021-04-09,00:18:42
Novas respostas da BIA contra o assédio | Versão Acessível,H0qyC8f-gEw,1004592,446,808,2021-04-12 14:50:29+00:00,2021-04-12,14:50:29
Crédito Imobiliário Bradesco,RZxVHWKEqCk,116432899,343,14,2021-04-26 22:20:04+00:00,2021-04-26,22:20:04
Crédito Imobiliário Bradesco | Versão Acessível,jxbPHjNH9JQ,2171285,232,17,2021-04-26 22:20:11+00:00,2021-04-26,22:20:11
Cartão Bradesco Like Visa. Combina com você porque tem suas escolhas | Versão Acessível,GKOn01uqxyA,21564,160,6,2021-04-30 16:53:49+00:00,2021-04-30,16:53:49
Cartão Bradesco Like Visa. Combina com você porque tem suas escolhas,-UW9Q-vBkFQ,35275143,198,20,2021-04-30 16:53:52+00:00,2021-04-30,16:53:52
Empreendedores de futuro – Josi,kCymqao3jak,649773,335,59,2021-05-03 14:52:42+00:00,2021-05-03,14:52:42
"Para as mães, toda empatia do mundo. #DiaDasMães | Versão Acessível",JnBuh9L9V4A,2041406,208,57,2021-05-05 21:02:36+00:00,2021-05-05,21:02:36
"Para as mães, toda empatia do mundo. #DiaDasMães",CmK82kHiGug,64523846,3818,674,2021-05-05 21:02:42+00:00,2021-05-05,21:02:42
Todo mundo experimenta o futuro com o Bradesco,UkTL0FoRWd4,213422438,1991,505,2021-05-24 22:19:48+00:00,2021-05-24,22:19:48
Todo mundo experimenta o futuro com o Bradesco | Versão Acessível,R_yG1P7fI8A,12794869,888,107,2021-05-24 22:19:52+00:00,2021-05-24,22:19:52
Empreendedores de futuro - Jéssica,59-cPGudEEA,405414,195,21,2021-06-01 14:09:54+00:00,2021-06-01,14:09:54
Diversidade inspira o futuro. #AliadosPeloRespeito,ata_wntROMM,4165844,7351,2836,2021-06-04 18:33:16+00:00,2021-06-04,18:33:16
Diversidade inspira o futuro | Versão Acessível,S4tdrcOJ_bA,13983,199,144,2021-06-04 18:39:58+00:00,2021-06-04,18:39:58
[Podcast] Aliados Pelo Respeito | T01E01 - Quando o nude vira sextorsão,egOp0OrXdBA,88443,424,18,2021-06-16 16:01:31+00:00,2021-06-16,16:01:31
Open Finance Bradesco - #ExperimenteOFuturo,PpYs_ol1OUo,206879444,1126,249,2021-06-21 23:10:27+00:00,2021-06-21,23:10:27
Open Finance Bradesco - #ExperimenteOFuturo | Conteúdo Acessível,vDdvov7RVaY,10382851,220,32,2021-06-21 23:10:36+00:00,2021-06-21,23:10:36
[Podcast] Aliados Pelo Respeito | T01E02 - Um semestre de linchamento virtual,wFSs9MTrw0k,95543,455,29,2021-06-22 15:20:04+00:00,2021-06-22,15:20:04
[Podcast] Aliados Pelo Respeito | T01E03 - Como parar meu ex stalker,l7BR8oLGdeg,68741,353,20,2021-06-25 23:35:35+00:00,2021-06-25,23:35:35
Empreendedores de futuro – Valter e PH,AuKIGuMhxBw,16244,134,3,2021-07-02 22:13:08+00:00,2021-07-02,22:13:08
[Podcast] Aliados Pelo Respeito | T01E04 - Cyberbullying em ambientes mais ocupados por homens,S1WdXl5Jd4Y,46208,234,15,2021-07-07 15:53:40+00:00,2021-07-07,15:53:40
MEDINA & POSEIDON #ENCAREOFUTURO,cgRn06yKyEU,144512542,3330,494,2021-07-19 22:02:40+00:00,2021-07-19,22:02:40
MEDINA & POSEIDON #ENCAREOFUTURO | VERSÃO ACESSÍVEL,5rcVaghQ5Y0,1814671,379,40,2021-07-20 20:51:53+00:00,2021-07-20,20:51:53
[LIVE] Papo de respeito! #AliadosPeloRespeito #LGBTI+,MT2Xuk0som0,14274,289,19,2021-07-22 23:56:53+00:00,2021-07-22,23:56:53
Um pai presente transforma o futuro,SfmWDhxvGGw,102371012,4580,412,2021-08-02 14:07:49+00:00,2021-08-02,14:07:49
Um pai presente transforma o futuro | Versão Acessível,qeiZoF2vx5s,7816282,231,20,2021-08-02 14:08:14+00:00,2021-08-02,14:08:14
